300
0.28859, 0.10186
0.28188, 0.10142
0.27517, 0.10094
0.26846, 0.10041
0.26174, 0.09983
0.25503, 0.09920
0.24832, 0.09852
0.24161, 0.09779
0.23490, 0.09701
0.22819, 0.09618
0.22148, 0.09529
0.21477, 0.09435
0.20805, 0.09335
0.20134, 0.09230
0.19463, 0.09118
0.18792, 0.09001
0.18121, 0.08878
0.17450, 0.08748
0.16779, 0.08611
0.16107, 0.08468
0.15436, 0.08318
0.14765, 0.08161
0.14094, 0.07996
0.13423, 0.07824
0.12752, 0.07643
0.12081, 0.07454
0.11409, 0.07256
0.10738, 0.07049
0.10067, 0.06831
0.09396, 0.06603
0.08725, 0.06364
0.08054, 0.06112
0.07383, 0.05847
0.06711, 0.05567
0.06040, 0.05271
0.05369, 0.04956
0.04698, 0.04619
0.04027, 0.04258
0.03356, 0.03865
0.02685, 0.03432
0.02013, 0.02945
0.01342, 0.02376
0.00671, 0.01651
0.00000, 0.00000
0.00000, 0.00000
0.00671, -0.01385
0.01342, -0.01848
0.02013, -0.02160
0.02685, -0.02394
0.03356, -0.02579
0.04027, -0.02728
0.04698, -0.02851
0.05369, -0.02952
0.06040, -0.03037
0.06711, -0.03108
0.07383, -0.03166
0.08054, -0.03215
0.08725, -0.03254
0.09396, -0.03286
0.10067, -0.03311
0.10738, -0.03330
0.11409, -0.03343
0.12081, -0.03351
0.12752, -0.03355
0.13423, -0.03355
0.14094, -0.03352
0.14765, -0.03345
0.15436, -0.03335
0.16107, -0.03323
0.16779, -0.03308
0.17450, -0.03290
0.18121, -0.03271
0.18792, -0.03250
0.19463, -0.03227
0.20134, -0.03203
0.20805, -0.03177
0.21477, -0.03151
0.22148, -0.03123
0.22819, -0.03094
0.23490, -0.03064
0.24161, -0.03033
0.24832, -0.03002
0.25503, -0.02971
0.26174, -0.02938
0.26846, -0.02906
0.27517, -0.02873
0.28188, -0.02840
0.28859, -0.02807
0.29530, -0.02773
0.30201, -0.02740
0.30872, -0.02707
0.31544, -0.02674
0.32215, -0.02641
0.32886, -0.02608
0.33557, -0.02575
0.34228, -0.02543
0.34899, -0.02511
0.35570, -0.02480
0.36242, -0.02449
0.36913, -0.02419
0.37584, -0.02389
0.38255, -0.02360
0.38926, -0.02331
0.39597, -0.02303
0.40268, -0.02276
0.40940, -0.02249
0.41611, -0.02221
0.42282, -0.02192
0.42953, -0.02164
0.43624, -0.02135
0.44295, -0.02105
0.44966, -0.02076
0.45638, -0.02046
0.46309, -0.02015
0.46980, -0.01985
0.47651, -0.01955
0.48322, -0.01924
0.48993, -0.01893
0.49664, -0.01862
0.50336, -0.01831
0.51007, -0.01800
0.51678, -0.01769
0.52349, -0.01738
0.53020, -0.01707
0.53691, -0.01676
0.54362, -0.01645
0.55034, -0.01614
0.55705, -0.01583
0.56376, -0.01552
0.57047, -0.01522
0.57718, -0.01491
0.58389, -0.01461
0.59060, -0.01430
0.59732, -0.01400
0.60403, -0.01370
0.61074, -0.01341
0.61745, -0.01311
0.62416, -0.01282
0.63087, -0.01253
0.63758, -0.01224
0.64430, -0.01195
0.65101, -0.01167
0.65772, -0.01139
0.66443, -0.01111
0.67114, -0.01084
0.67785, -0.01057
0.68456, -0.01030
0.69128, -0.01003
0.69799, -0.00977
0.70470, -0.00951
0.71141, -0.00926
0.71812, -0.00900
0.72483, -0.00875
0.73154, -0.00851
0.73826, -0.00827
0.74497, -0.00803
0.75168, -0.00779
0.75839, -0.00756
0.76510, -0.00733
0.77181, -0.00711
0.77852, -0.00688
0.78523, -0.00667
0.79195, -0.00645
0.79866, -0.00624
0.80537, -0.00603
0.81208, -0.00583
0.81879, -0.00563
0.82550, -0.00544
0.83221, -0.00524
0.83893, -0.00505
0.84564, -0.00487
0.85235, -0.00468
0.85906, -0.00451
0.86577, -0.00433
0.87248, -0.00416
0.87919, -0.00399
0.88591, -0.00382
0.89262, -0.00366
0.89933, -0.00350
0.90604, -0.00334
0.91275, -0.00319
0.91946, -0.00304
0.92617, -0.00289
0.93289, -0.00275
0.93960, -0.00260
0.94631, -0.00246
0.95302, -0.00233
0.95973, -0.00219
0.96644, -0.00206
0.97315, -0.00193
0.97987, -0.00180
0.98658, -0.00167
0.99329, -0.00155
1.00000, -0.00143
